ad.id,ad.last_shown_date,ad.status,ad.first_shown_date,advertiser.business_name,ad_group.targeting_info.interest,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL,min_number_of_users_targeted,max_number_of_users_targeted,ad_reach_unique_user_sum,ad_shown_duration_days
1755378354137137,2023-02-14,active,2023-01-24,PEPSICO INTERNATIONAL LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,39200000.0,47900000.0,5500000,21
1754187044685842,2023-05-12,active,2023-01-05,Metacore Games Oy,,,True,True,True,False,True,True,No,"['PL', 'DE', 'BE', 'FI', 'IE', 'ES', 'NL', 'NO', 'SE', 'AT', 'HU', 'GB', 'CH', 'IT', 'FR']",,True,True,True,0,77000,534000,340000,0,183000,509000,124000,234000,126000,124000,456000,0,0,0,109000,1100000,605000,266000,737000,180200000.0,220300000.0,5524000,127
1764304267701265,2023-05-30,active,2023-04-28,PROCTER & GAMBLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,20100000.0,24600000.0,5500000,32
1775600961601570,2023-11-14,active,2023-09-01,"WALT DISNEY COMPANY, THE",News & Entertainment,Entertainment,True,True,True,False,True,True,Yes,['IT'],Pop Culture,True,True,True,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000.0,2300000.0,5500000,74
1778915224413201,2023-10-31,active,2023-10-11,L'OREAL (U.K.) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,,,5500000,20
1756004768860178,2023-01-28,active,2023-01-25,NETFLIX SERVICES FRANCE S.A.S.,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,45900000.0,56100000.0,5500000,3
1760638751048754,2023-03-29,active,2023-03-27,Amazon Europe Core S.à r.l.,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,26600000.0,32500000.0,5500000,2
1777572322939938,2023-10-19,active,2023-09-20,King.com Limited,,,True,True,True,False,True,True,No,"['RO', 'CZ', 'BE', 'PL', 'PT', 'IT', 'HU', 'ES']",,True,True,True,0,0,1300000,0,234000,317000,1100000,0,0,0,0,0,0,413000,852000,0,0,0,385000,909000,,,5510000,29
1755918488489986,2023-04-30,active,2023-03-20,NATWEST HOLDINGS LIMITED,Business Services,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,2300000.0,2800000.0,5500000,41
1761878079897650,2023-05-09,active,2023-04-06,NIKE (UK) LIMITED,Apps,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,5800000.0,7100000.0,5500000,33
1763626681165857,2023-05-04,active,2023-04-20,L'OREAL (U.K.) LIMITED,"Apparel & Accessories, News & Entertainment, Beauty & Personal Care","Lifestyle, Beauty & Style, Entertainment, Culture & Education & Technology",True,True,True,False,True,True,No,['GB'],"Random Shoot, Motivation & Advice, Daily life, Fashion & Beauty, Oddly Satisfying, Fitness & Health",True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,17100000.0,20900000.0,5500000,14
1761513391519745,2023-04-11,active,2023-03-28,k7,News & Entertainment,,True,True,True,True,True,True,No,"['GB', 'FR', 'DE']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,305000,0,0,0,0,122000,5000000,0,0,35900000.0,43900000.0,5427000,14
1776453404428322,2023-10-26,active,2023-09-18,DELL SYSTEMS (UK) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,,,5500000,38
1754085684898833,2023-02-28,active,2023-01-05,WALKERS SNACKS LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,39200000.0,47900000.0,5500000,54
1773103736237058,2023-11-21,active,2023-08-04,JUNG S.A.S,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5600000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5600000,109
1764145060265985,2023-11-07,active,2023-04-25,TWIG GROUP LTD,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,24700000.0,30100000.0,5500000,196
1774377495121970,2023-11-09,active,2023-08-16,Nikon Europe B.V.,,,False,False,False,False,True,True,No,"['DE', 'GB', 'FR']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,1900000,0,0,0,0,1000000,2600000,0,0,,,5500000,85
1778105177506818,2023-11-12,active,2023-10-16,Wander GmbH,,,False,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,,,5500000,27
1779896764154897,2023-10-29,active,2023-10-16,UNIEURO SPA,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5500000,13
1782640573737986,2023-11-22,active,2023-11-17,SAMSUNG ELECTRONICS (UK) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,0,,,7600000,5
1764245319396354,2023-05-31,active,2023-05-04,L'OREAL (U.K.) LIMITED,Beauty & Personal Care,Beauty & Style,True,True,True,False,True,True,No,['GB'],Fashion & Beauty,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,16800000.0,20500000.0,5500000,27
1766623465263122,2023-06-07,active,2023-05-28,GIE MCDONALD'S FORCES,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,29000000.0,35400000.0,5500000,10
1766854271310850,2023-06-30,active,2023-05-25,PROCTER & GAMBLE FRANCE,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,29000000.0,35400000.0,5500000,36
1774946025868305,2023-11-22,active,2023-08-23,Adobe Inc.,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,,,5500000,91
1777835612580913,2023-10-26,active,2023-10-15,PROCTER & GAMBLE ESPAÑA SA,,,False,False,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5500000,11
1779455959370753,2023-11-05,active,2023-10-16,L'OREAL (U.K.) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,,,5500000,20
1780633839457330,2023-10-26,active,2023-10-24,COMPAÑIA DE SERVICIOS DE BEBIDAS REFRESCANTES SL,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5500000,2
1764420701595649,2023-05-31,active,2023-05-03,Toyota GmbH,Vehicles & Transportation,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,9600000.0,11800000.0,5500000,28
1760251759411234,2023-03-31,active,2023-03-13,Altafonte,,,True,True,True,True,True,True,No,['IT'],,True,True,True,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800000.0,42600000.0,5500000,18
1764334532888593,2023-05-27,active,2023-05-02,Zalando Lounge c/o Zalando SE,,,True,False,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000.0,21400000.0,5500000,25
1756797554872322,2023-03-19,inactive,2023-02-05,,,,True,True,True,True,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,44700000.0,54700000.0,5500000,42
1778933774448674,2023-11-03,active,2023-10-05,WARNER BROS,,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,,,5600000,29
1780268616017970,2023-11-05,active,2023-10-20,BEVERAGE SERVICES LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,,,5600000,16
1764046148826162,2023-05-12,active,2023-04-24,CIRCLE K POLSKA SP Z O O,,,True,True,True,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,18800000.0,23000000.0,5500000,18
1754943308395522,2023-01-19,active,2023-01-14,Netflix International B.V.,,,True,True,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,40200000.0,49200000.0,5500000,5
1778366373027858,2023-10-12,active,2023-10-08,COGNOSPHERE PTE. LTD.,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,,,5500000,4
1765683553136657,2023-06-07,active,2023-05-12,Digitec Galaxus AG,,,True,True,True,True,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,44700000.0,54700000.0,5500000,26
1755372336003090,2023-02-26,active,2023-01-23,ASSOCIATED BRITISH FOODS PLC,"Apps, News & Entertainment, Food & Beverage",Lifestyle,True,False,False,False,True,True,No,['GB'],Food & Beverage,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,12900000.0,15700000.0,5400000,34
1781378161573937,2023-11-22,active,2023-11-03,PROCTER & GAMBLE LIMITED,,,True,False,False,False,True,True,No,['GB'],,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,,,5500000,19
1759367940510753,2023-03-19,active,2023-03-08,SONY INTERACTIVE ENTERTAINMENT NETWORK EUROPE LIMITED,"Games, Tech & Electronics, News & Entertainment",Entertainment,True,True,True,False,True,True,No,['DE'],Game,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,16300000.0,20000000.0,5400000,11
1779448112035890,2023-11-06,active,2023-10-16,"KENTUCKY FRIED CHICKEN (GREAT BRITAIN) LIMITED, GERMAN BRANCH",,,True,True,True,True,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,,,5400000,21
1778133272480786,2023-10-10,active,2023-09-26,Conde Nast Publications,,,True,True,True,True,True,True,No,"['CH', 'DK', 'ES', 'FR', 'NO', 'NL', 'DE', 'FI', 'PT', 'PL', 'IT', 'SE']",,True,True,True,19000,154000,792000,56000,0,0,1400000,0,34000,0,42000,35000,0,922000,0,13000,0,83000,0,2100000,,,5650000,14
1761786743917617,2023-04-13,active,2023-03-30,L'OREAL (U.K.) LIMITED,"Beauty & Personal Care, Household Products, Home Improvement, Apparel & Accessories, News & Entertainment","Beauty & Style, Entertainment, Culture & Education & Technology, Sports & Outdoors, Family & Relationships, Lifestyle",True,True,True,False,True,True,No,['GB'],"Oddly Satisfying, Technology & Education, DIY & Life Hacks, Home & Garden, Daily life, Fitness & Health, Random Shoot, Fashion & Beauty, Motivation & Advice",True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,17100000.0,20900000.0,5400000,14
1761618514466833,2023-06-30,active,2023-03-29,PEPSICO INTERNATIONAL LIMITED,,,False,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,23300000.0,28400000.0,5400000,93
1781201564475410,2023-11-08,active,2023-10-30,KFC FRANCE SAS,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,,,5400000,9
1764334887993394,2023-05-27,active,2023-05-02,Zalando Lounge c/o Zalando SE,,,True,False,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000.0,21400000.0,5400000,25
1757892571488273,2023-02-28,active,2023-02-15,MCCAIN FOODS (G.B.) LIMITED,"Apps, News & Entertainment, Food & Beverage","Family & Relationships, Lifestyle",True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,14900000.0,18200000.0,5400000,13
1779654373477394,2023-11-14,active,2023-10-17,HOLLAND & BARRETT RETAIL LIMITED,,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,,,5400000,28
1765676235531314,2023-05-31,active,2023-05-15,Pandora A/S,,,True,True,False,False,True,True,No,['IT'],,True,True,True,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28900000.0,35300000.0,5400000,16
1779371980253234,2023-10-29,active,2023-10-10,L'OREAL ITALIA SPA,,,True,False,False,False,True,True,No,['IT'],,True,True,True,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5400000,19
1757173914999858,2023-02-19,active,2023-02-07,MCCAIN FOODS (G.B.) LIMITED,"Apps, News & Entertainment, Food & Beverage",,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,14300000.0,17400000.0,5400000,12
1758728111058946,2023-04-18,active,2023-02-25,"Smile Direct Club-UK, LTD,",,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,39200000.0,47900000.0,5400000,52
1767518810021938,2023-11-21,active,2023-06-06,COMPAÑIA DE SERVICIOS DE BEBIDAS REFRESCANTES SL,,,False,False,False,False,True,False,No,['ES'],,True,True,True,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000.0,6900000.0,5500000,168
1774378089914418,2023-11-08,active,2023-08-16,Nikon Europe B.V.,,,False,False,False,False,True,True,No,"['CH', 'AT', 'HU', 'CZ', 'DK', 'SE', 'PL', 'IE', 'NO', 'NL', 'FI', 'BE']",,True,True,True,34000,265000,0,65000,601000,290000,0,129000,45000,57000,77000,0,0,0,0,16000,0,0,914000,2900000,,,5393000,84
1766586019154946,2023-07-09,active,2023-05-30,Mondelez Deutschland Services GmbH & Co. KG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7100000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,7100000,40
1767501803054098,2023-07-09,active,2023-06-05,AMAZON UK SERVICES LTD.,,,True,True,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000,0,0,0,33700000.0,41200000.0,6200000,34
1765961910922258,2023-06-29,active,2023-05-19,HUTCHISON 3G UK LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,39200000.0,47900000.0,5400000,41
1782727060242449,2023-11-22,active,2023-11-17,MEDIA MARKT SATURN ADMINISTRACION ESPAÑA SA,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7600000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7600000,5
1768673931740161,2023-11-13,active,2023-06-14,Swappie Oy,,,True,True,True,True,True,True,No,['IT'],,True,True,True,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100000.0,24600000.0,5400000,152
1757189252967457,2023-02-14,active,2023-02-07,PICARD,Food & Beverage,Lifestyle,False,False,False,False,True,True,No,['FR'],Food & Beverage,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,11700000.0,14300000.0,5400000,7
1782455712374802,2023-11-21,active,2023-11-15,Pluto TV Europe GmbH,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,0,0,0,0,0,,,5600000,6
1765325312004146,2023-06-16,active,2023-05-09,Unilever Deutschland Holding GmbH,"Apps, News & Entertainment",Entertainment,True,True,True,False,True,True,No,['DE'],"Talent, Lipsync",True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,16700000.0,20400000.0,5400000,38
1757349599448097,2023-02-12,active,2023-02-09,Intersnack Knabber-Gebäck GmbH & Co. KG,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,33200000.0,40600000.0,5400000,3
1779990777995265,2023-11-01,active,2023-10-19,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['NL', 'CZ', 'FI', 'GR', 'RO', 'IT']",,True,True,True,0,359000,2100000,568000,507000,0,0,0,0,0,0,0,667000,0,1200000,0,0,0,0,0,,,5401000,13
1759710553075745,2023-03-31,active,2023-03-07,AMREST SP Z O O,,,True,False,False,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,14000000.0,17100000.0,5400000,24
1760617024417826,2023-03-26,active,2023-03-22,Amazon Europe Core S.à r.l.,,,False,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,27700000.0,33800000.0,5400000,4
1760255398589474,2023-04-23,active,2023-03-26,ESTÉE LAUDER COMPANIES GMBH,"News & Entertainment, Games, Sports & Outdoors, Beauty & Personal Care, Travel",Beauty & Style,True,True,True,False,True,True,No,['DE'],Fashion & Beauty,False,True,False,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,8700000.0,10600000.0,5400000,28
1760971009787938,2023-04-16,active,2023-03-22,L'OREAL ESPAÑA SA,Beauty & Personal Care,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,10600000.0,12900000.0,5400000,25
1780726360530962,2023-11-22,active,2023-10-25,Advertising Standards Authority Ltd,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900000,0,0,0,,,5900000,28
1781897416673298,2023-11-10,active,2023-11-07,ACCOR,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,,,5400000,3
1780536430361618,2023-11-22,active,2023-10-23,JET2.COM LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,,,5500000,30
1753835672407074,2023-01-12,active,2023-01-01,"BEIJING JIANG YU INTERACTIVE TECHNOLOGY CO., LTD.",,,True,True,True,False,True,True,No,"['IE', 'NO', 'SE', 'FI', 'PT', 'CH', 'AT', 'RO', 'BE', 'NL', 'DK', 'GB', 'CZ']",,True,True,True,89000,180000,0,410000,183000,203000,0,214000,211000,159000,127000,0,0,203000,524000,88000,1700000,0,0,0,115000000.0,140500000.0,4291000,11
1780655806326785,2023-11-02,active,2023-10-31,INSTITUT NATIONAL DU CANCER,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,,,5400000,2
1780119588716562,2023-11-21,active,2023-10-18,HighPeakco,,,True,True,True,False,True,True,No,"['PT', 'FI', 'SE', 'HU', 'CH', 'AT', 'IE', 'NL', 'IT', 'DE', 'FR', 'PL', 'NO', 'CZ', 'DK', 'GB', 'RO', 'BE', 'ES']",,True,True,True,102000,101000,340000,195000,176000,167000,228000,265000,141000,192000,221000,663000,0,197000,292000,189000,1200000,191000,221000,352000,,,5433000,34
1778837790260258,2023-10-21,active,2023-10-05,WALKERS SNACKS LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,,,5600000,16
1775663885484081,2023-09-28,active,2023-08-31,L'ORÉAL SA - ETS L'ORÉAL FRANCE,,,True,True,True,False,False,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,,,5400000,28
1772661931086850,2023-09-29,active,2023-08-01,GOOGLE LIMITED,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,16800000.0,20600000.0,5400000,59
1757792626399265,2023-04-18,active,2023-02-14,CLEW GmbH,,,True,True,False,False,False,True,No,"['NL', 'FR', 'AT', 'DE', 'GB', 'CH', 'SE', 'ES', 'NO', 'IT']",,True,True,True,0,0,784000,269000,0,0,1500000,0,191000,179000,125000,655000,0,0,0,101000,345000,1200000,0,0,131000.0,160000.0,5349000,63
1765940442104834,2023-05-21,active,2023-05-15,ALLEGRO SP Z O O,,,True,True,True,True,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,19100000.0,23300000.0,5400000,6
1780559855388690,2023-11-21,active,2023-10-23,REVOLUT LTD,,,True,True,True,False,True,True,No,"['HU', 'RO']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,0,0,0,547000,0,15800000.0,19300000.0,3147000,29
1763152941326385,2023-04-30,active,2023-04-14,eBay Marketplaces GmbH,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,38400000.0,46900000.0,5400000,16
1776924183902210,2023-10-23,active,2023-09-15,MARS PF FRANCE,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,,,5400000,38
1778911469362210,2023-11-18,active,2023-10-06,SAMSUNG ELECTRONICS (UK) LIMITED,,,False,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,,,5400000,43
1766694107581490,2023-05-27,active,2023-05-25,UNITED INTERNATIONAL PICTURES SP Z O O,,,True,True,True,True,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,19100000.0,23300000.0,5400000,2
1772300116458545,2023-10-15,active,2023-07-25,BT GROUP PLC,"Life Services, Appliances, Home Improvement, Business Services, Games",,True,True,True,False,True,True,No,['GB'],Home & Garden,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,12000000.0,14600000.0,5400000,82
1761506900798497,2023-04-02,active,2023-03-28,L'OREAL ESPAÑA SA,Beauty & Personal Care,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,10600000.0,12900000.0,5400000,5
1778743298530305,2023-10-25,active,2023-10-04,Daniel Wellington AB,,,True,False,False,False,True,True,No,['IT'],,True,True,True,0,0,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5400000,21
1775738674968625,2023-09-24,active,2023-09-04,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,,,True,True,True,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,,,5400000,20
1762782478092290,2023-09-01,active,2023-04-10,SUPERSONIC STUDIOS LTD,,,True,True,True,True,True,True,No,"['NO', 'FR', 'GB', 'AT', 'PT', 'FI', 'PL', 'SE', 'CZ', 'HU', 'ES', 'RO', 'CH', 'DK', 'GR', 'DE', 'BE', 'IE', 'IT', 'NL']",,True,True,True,13000,19000,1500000,79000,237000,64000,1500000,18000,34000,17000,13000,163000,167000,382000,618000,15000,83000,416000,275000,363000,174700000.0,213500000.0,5976000,144
1755841842814993,2023-02-11,active,2023-01-27,Electronic Arts Inc.,Games,Entertainment,True,False,False,False,True,True,No,['FR'],Game,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,11800000.0,14400000.0,5400000,15
1763146031217682,2023-05-03,active,2023-05-01,LUXOTTICA GROUP SPA,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,39200000.0,47900000.0,5400000,2
1766131715124242,2023-06-22,active,2023-05-17,VOLKSWAGEN AKTIENGESELLSCHAFT,Vehicles & Transportation,,True,True,True,False,False,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,0,0,0,0,0,7500000.0,9100000.0,5400000,36
1766314335619121,2023-05-21,active,2023-05-19,PARAMOUNT PICTURES FRANCE SARL,,,False,False,False,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,29800000.0,36400000.0,5400000,2
1778837882044449,2023-10-22,active,2023-10-05,WALKERS SNACKS LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,,,5600000,17
1764240523185186,2023-05-18,active,2023-04-27,L'OREAL (U.K.) LIMITED,"Beauty & Personal Care, Apparel & Accessories, News & Entertainment","Entertainment, Culture & Education & Technology, Lifestyle, Beauty & Style",False,False,False,False,True,True,No,['GB'],"Fitness & Health, Random Shoot, Motivation & Advice, Daily life, Fashion & Beauty, Oddly Satisfying",True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,0,10900000.0,13300000.0,5400000,21
